& CONDICOES INICIAIS DAS UNIDADES                
&
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 15 LUIZORMELO    4 24  0 0 F                               348.84
110 NPIRATINGA    1 24  0 0 F                               548.04
110 NPIRATINGA    2 24  0 0 F                               548.04
110 NPIRATINGA    3 24  0 0 F                               548.04
110 NPIRATINGA    4 24  0 0 F                               548.04
110 NPIRATINGA    5 24  0 0 F                               548.04
110 NPIRATINGA    6 24  0 0 F                               548.04
110 NPIRATINGA    7 24  0 0 F                               548.04
110 NPIRATINGA    8 24  0 0 F                               548.04
110 NPIRATINGA    9 24  0 0 F                               548.04
110 NPIRATINGA   10 24  0 0 F                               548.04
110 NPIRATINGA   11 24  0 0 F                               548.04
110 NPIRATINGA   12 24  0 0 F                               548.04
110 NPIRATINGA   13 24  0 0 F                               548.04
110 NPIRATINGA   14 24  0 0 F                               548.04
110 NPIRATINGA   15 24  0 0 F                               548.04
229 O.PINTADA     1 24  0 0 F                               112.47
182 PALMEIR_GO    1 24  0 0 F                               762.95
182 PALMEIR_GO    2 24  0 0 F                               762.95
 50 PIRAT.12 O    1 24  0 0 F                               470.34
 50 PIRAT.12 O    2 24  0 0 F                               470.34
230 PREDILECTA    1 24  0 0 F                               158.95
  9 CAMPOS        1 24  0 0 F                               978.10
  9 CAMPOS        2 24  0 0 F                               978.10
 62 SEROPEDICA    1 24  0 0 F                               410.56
 62 SEROPEDICA    2 24  0 0 F                               410.56
 62 SEROPEDICA    3 24  0 0 F                               410.56
 62 SEROPEDICA    4 24  0 0 F                               410.56
 62 SEROPEDICA    5 24  0 0 F                               410.56
 62 SEROPEDICA    6 24  0 0 F                               410.56
 62 SEROPEDICA    7 24  0 0 F                               410.56
 62 SEROPEDICA    8 24  0 0 F                               410.56
  4 ST.CRUZ 34    3 24  0 0 F                               310.41
  4 ST.CRUZ 34    4 24  0 0 F                               310.41
 86 SANTA CRUZ   11 24  0 0 F                               227.91
 86 SANTA CRUZ   21 24  0 0 F                               227.91
146 UTE STA VI    1 24  0 0 F                               121.49
194 TNORTE 2      1 24  0 0 F                               910.86
194 TNORTE 2      2 24  0 0 F                               910.86
194 TNORTE 2      3 24  0 0 F                               910.86
194 TNORTE 2      4 24  0 0 F                               910.86
 90 T.MACAE       1 24  0 0 F                               738.49
 90 T.MACAE       2 24  0 0 F                               738.49
 90 T.MACAE       3 24  0 0 F                               738.49
 90 T.MACAE       4 24  0 0 F                               738.49
 90 T.MACAE       5 24  0 0 F                               738.49
 90 T.MACAE       6 24  0 0 F                               738.49
 90 T.MACAE       7 24  0 0 F                               738.49
 90 T.MACAE       8 24  0 0 F                               738.49
 90 T.MACAE       9 24  0 0 F                               738.49
 90 T.MACAE      10 24  0 0 F                               738.49
 90 T.MACAE      11 24  0 0 F                               738.49
 90 T.MACAE      12 24  0 0 F                               738.49
 90 T.MACAE      13 24  0 0 F                               738.49
 90 T.MACAE      14 24  0 0 F                               738.49
 90 T.MACAE      15 24  0 0 F                               738.49
 90 T.MACAE      16 24  0 0 F                               738.49
 90 T.MACAE      17 24  0 0 F                               738.49
 90 T.MACAE      18 24  0 0 F                               738.49
 90 T.MACAE      19 24  0 0 F                               738.49
 90 T.MACAE      20 24  0 0 F                               738.49
 47 TERMORIO      1 24  0 0 F                               329.49
 47 TERMORIO      2 24  0 0 F                               329.49
 47 TERMORIO      3 24  0 0 F                               329.49
 47 TERMORIO      4 24  0 0 F                               329.49
 47 TERMORIO      5 24  0 0 F                               329.49
 47 TERMORIO      6 24  0 0 F                               329.49
 47 TERMORIO      7 24  0 0 F                               329.49
 47 TERMORIO      8 24  0 0 F                               329.49
 47 TERMORIO      9 24  0 0 F                               329.49
 47 TERMORIO     10 24  0 0 F                               329.49
 47 TERMORIO     11 24  0 0 F                               329.49
 47 TERMORIO     12 24  0 0 F                               329.49
 47 TERMORIO     13 24  0 0 F                               329.49
 47 TERMORIO     14 24  0 0 F                               329.49
 47 TERMORIO     15 24  0 0 F                               329.49
 47 TERMORIO     16 24  0 0 F                               329.49
 47 TERMORIO     17 24  0 0 F                               329.49
 47 TERMORIO     18 24  0 0 F                               329.49
 47 TERMORIO     19 24  0 0 F                               329.49
 47 TERMORIO     20 24  0 0 F                               329.49
 47 TERMORIO     21 24  0 0 F                               329.49
 47 TERMORIO     22 24  0 0 F                               329.49
 47 TERMORIO     23 24  0 0 F                               329.49
 47 TERMORIO     24 24  0 0 F                               329.49
 47 TERMORIO     25 24  0 0 F                               329.49
 47 TERMORIO     26 24  0 0 F                               329.49
 47 TERMORIO     27 24  0 0 F                               329.49
 47 TERMORIO     28 24  0 0 F                               329.49
 47 TERMORIO     29 24  0 0 F                               329.49
 47 TERMORIO     30 24  0 0 F                               329.49
 47 TERMORIO     31 24  0 0 F                               329.49
 68 T.LAGOAS      1 24  0 0 F                               262.50
 68 T.LAGOAS      2 24  0 0 F                               262.50
 68 T.LAGOAS      3 24  0 0 F                               262.50
 68 T.LAGOAS      4 24  0 0 F                               262.50
 68 T.LAGOAS      5 24  0 0 F                               262.50
 68 T.LAGOAS      6 24  0 0 F                               262.50
