& CONDICOES INICIAIS DAS UNIDADES                
&                                                
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
161  POTIGUAR III   5    0         0.00  11398  0  0
161  POTIGUAR III   6    0         0.00  11518  0  0
163  P. PECEM II    1    0         0.00   2372  1  0
164  MURICY         1    0         0.00  11516  0  0
164  MURICY         2    0         0.00  13752  0  0
164  MURICY         3    0         0.00  11516  0  0
164  MURICY         4    0         0.00  13752  0  0
164  MURICY         5    0         0.00  11516  0  0
164  MURICY         6    0         0.00  11516  0  0
164  MURICY         7    0         0.00  11516  0  0
164  MURICY         8    0         0.00  13752  0  0
166  CAMACARI PI    1    0         0.00  13305  0  0
166  CAMACARI PI    2    0         0.00  13752  0  0
166  CAMACARI PI    3    0         0.00  13282  0  0
166  CAMACARI PI    4    0         0.00  13283  0  0
167  P. PECEM I     1    0         0.00   2380  0  0
167  P. PECEM I     2    0         0.00   2402  0  0
169  CISFRAMA       1    1         2.00   1152  0  0
170  SUAPE II       1    0         0.00  14084  0  0
170  SUAPE II       2    0         0.00    697  1  0
170  SUAPE II       3    0         0.00   2577  0  0
170  SUAPE II       4    0         0.00  14084  0  0
170  SUAPE II       5    0         0.00   3666  0  0
170  SUAPE II       6    0         0.00   3617  0  0
170  SUAPE II       7    0         0.00   2568  1  0
170  SUAPE II       8    0         0.00   2568  1  0
170  SUAPE II       9    0         0.00  14084  0  0
170  SUAPE II      10    0         0.00  14084  0  0
170  SUAPE II      11    0         0.00   2519  1  0
170  SUAPE II      12    0         0.00  14084  0  0
170  SUAPE II      13    0         0.00   3652  1  0
170  SUAPE II      14    0         0.00   3594  0  0
170  SUAPE II      15    0         0.00   3511  0  0
170  SUAPE II      16    0         0.00   3502  0  0
170  SUAPE II      17    0         0.00  14084  0  0
176  PORTO ITAQUI   1    0         0.00   2349  1  0
182  PALMEIRAS GO   1    0         0.00   3678  1  0
182  PALMEIRAS GO   2    0         0.00   3726  0  0
194  T.NORTE 2      1    0         0.00  13752  0  0
194  T.NORTE 2      2    0         0.00  13752  0  0
194  T.NORTE 2      3    0         0.00   4158  1  0
194  T.NORTE 2      4    0         0.00   4158  0  0
201  APARECIDA      1    1        43.00    999  0  0
201  APARECIDA      2    1        32.00   1001  0  0
201  APARECIDA      3    0         0.00   1516  0  0
201  APARECIDA      4    0         0.00   1604  1  0
203  C. ROCHA       1    1        17.08   2098  0  0
203  C. ROCHA       2    1        17.08    105  0  0
203  C. ROCHA       3    0         0.00    105  0  0
203  C. ROCHA       4    1        17.08   1697  0  0
203  C. ROCHA       5    1        16.77   1731  1  0
204  JARAQUI        6    1        36.10   5652  0  0
204  JARAQUI        7    1        26.90   5652  1  0
205  MANAUARA       1    1        16.70    412  1  0
205  MANAUARA       2    0         0.00    347  0  0
205  MANAUARA       3    1        16.70    360  1  0
205  MANAUARA       4    1        14.90    372  1  0
205  MANAUARA       5    1        16.70    583  0  0
207  PONTA NEGRA    1    1        16.00  13690  0  0
207  PONTA NEGRA    2    1        16.00  13690  0  0
207  PONTA NEGRA    3    1        16.00  13690  0  0
207  PONTA NEGRA    4    1        16.00  13690  0  0
209  TAMBAQUI       5    0         0.00    988  1  0
209  TAMBAQUI       6    1        26.90  12208  0  0
209  TAMBAQUI       7    1        36.10   1445  0  0
211  BAIXADA FLU    1    0         0.00   2496  0  0
211  BAIXADA FLU    2    0         0.00   4776  0  0
211  BAIXADA FLU    3    0         0.00     49  1  0
212  MARANHAO III   1    1       400.00    325  1  0
221  SYKUE I        1    0         0.00   3310  1  0
224  P. SERGIPE I   1    0         0.00   8016  0  0
224  P. SERGIPE I   2    0         0.00   8247  0  0
224  P. SERGIPE I   3    0         0.00   9720  0  0
224  P. SERGIPE I   4    0         0.00   8270  1  0
224  P. SERGIPE I   5    0         0.00   9720  0  0
224  P. SERGIPE I   6    0         0.00   8496  1  0
224  P. SERGIPE I   7    0         0.00   8460  0  0
383  ATLANTICO      1    0         0.00   7439  0  0
383  ATLANTICO      2    0         0.00   7512  0  0
383  ATLANTICO      3    0         0.00    816  0  0
383  ATLANTICO      4    1       170.00    336  0  0
383  ATLANTICO      5    0         0.00    816  0  0
383  ATLANTICO      6    0         0.00   5832  1  0
383  ATLANTICO      7    0         0.00    336  0  0
FIM
&
&
& LIMITES E CONDICOES OPERACIONAIS DAS UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
&
OPER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
&us    nome      un di hi m df hf m Gmin     Gmax       Custo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
&XX XXXXXXXXXXXX XX XX XX X XX XX X XXXXXXXXXXxxxxxxxxxxXXXXXXXXXX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
  1 ANGRA 1       1 24  0 0 F                                31.17
 13 ANGRA 2       1 24  0 0 F                                20.12
211 BAIXADA FL    1 24  0 0 F                               182.20
211 BAIXADA FL    2 24  0 0 F                               182.20
211 BAIXADA FL    3 24  0 0 F                               182.20
 97 CUBATAO       1 24  0 0 F                               338.77
 97 CUBATAO       2 24  0 0 F                               338.77
 97 CUBATAO       3 24  0 0 F                               338.77
 12 CUIABA CC     1 24  0 0 F                               543.82
153 DAIA          1 24  0 0 F                              1017.64
153 DAIA          2 24  0 0 F                              1017.64
153 DAIA          3 24  0 0 F                              1017.64
155 GOIANIA 2     1 24  0 0 F                              1064.13
155 GOIANIA 2     2 24  0 0 F                              1064.13
 63 IBIRITE       1 24  0 0 F                               393.64
 54 JUIZ DE FO    1 24  0 0 F                               283.74
 54 JUIZ DE FO    2 24  0 0 F                               283.74
 15 LUIZORMELO    1 24  0 0 F                               280.64
 15 LUIZORMELO    2 24  0 0 F                               280.64
 15 LUIZORMELO    3 24  0 0 F                               280.64
 15 LUIZORMELO    4 24  0 0 F                               280.64
110 NPIRATINGA    1 24  0 0 F                               548.04
110 NPIRATINGA    2 24  0 0 F                               548.04
110 NPIRATINGA    3 24  0 0 F                               548.04
110 NPIRATINGA    4 24  0 0 F                               548.04
110 NPIRATINGA    5 24  0 0 F                               548.04
110 NPIRATINGA    6 24  0 0 F                               548.04
110 NPIRATINGA    7 24  0 0 F                               548.04
110 NPIRATINGA    8 24  0 0 F                               548.04
110 NPIRATINGA    9 24  0 0 F                               548.04
110 NPIRATINGA   10 24  0 0 F                               548.04
110 NPIRATINGA   11 24  0 0 F                               548.04
110 NPIRATINGA   12 24  0 0 F                               548.04
110 NPIRATINGA   13 24  0 0 F                               548.04
110 NPIRATINGA   14 24  0 0 F                               548.04
110 NPIRATINGA   15 24  0 0 F                               548.04
110 NPIRATINGA   16 24  0 0 F                               548.04
182 PALMEIR_GO    1 24  0 0 F                               761.51
182 PALMEIR_GO    2 24  0 0 F                               761.51
 50 PIRAT.12 O    1 24  0 0 F                               470.34
 50 PIRAT.12 O    2 24  0 0 F                               470.34
  9 CAMPOS        1 24  0 0 F                               978.10
  9 CAMPOS        2 24  0 0 F                               978.10
 62 SEROPEDICA    1 24  0 0 F                               408.99
 62 SEROPEDICA    2 24  0 0 F                               408.99
 62 SEROPEDICA    3 24  0 0 F                               408.99
 62 SEROPEDICA    4 24  0 0 F                               408.99
 62 SEROPEDICA    5 24  0 0 F                               408.99
 62 SEROPEDICA    6 24  0 0 F                               408.99
 62 SEROPEDICA    7 24  0 0 F                               408.99
 62 SEROPEDICA    8 24  0 0 F                               408.99
  4 ST.CRUZ 34    3 24  0 0 F                               310.41
  4 ST.CRUZ 34    4 24  0 0 F                               310.41
 86 SANTA CRUZ   11 24  0 0 F                               185.13
 86 SANTA CRUZ   21 24  0 0 F                               185.13
146 UTE STA VI    1 24  0 0 F                               121.49
194 TNORTE 2      1 24  0 0 F                               910.86
194 TNORTE 2      2 24  0 0 F                               910.86
194 TNORTE 2      3 24  0 0 F                               910.86
194 TNORTE 2      4 24  0 0 F                               910.86
 90 T.MACAE       1 24  0 0 F                               736.13
 90 T.MACAE       2 24  0 0 F                               736.13
 90 T.MACAE       3 24  0 0 F                               736.13
 90 T.MACAE       4 24  0 0 F                               736.13
 90 T.MACAE       5 24  0 0 F                               736.13
 90 T.MACAE       6 24  0 0 F                               736.13
 90 T.MACAE       7 24  0 0 F                               736.13
 90 T.MACAE       8 24  0 0 F                               736.13
 90 T.MACAE       9 24  0 0 F                               736.13
 90 T.MACAE      10 24  0 0 F                               736.13
 90 T.MACAE      11 24  0 0 F                               736.13
 90 T.MACAE      12 24  0 0 F                               736.13
 90 T.MACAE      13 24  0 0 F                               736.13
 90 T.MACAE      14 24  0 0 F                               736.13
 90 T.MACAE      15 24  0 0 F                               736.13
 90 T.MACAE      16 24  0 0 F                               736.13
 90 T.MACAE      17 24  0 0 F                               736.13
 90 T.MACAE      18 24  0 0 F                               736.13
 90 T.MACAE      19 24  0 0 F                               736.13
 90 T.MACAE      20 24  0 0 F                               736.13
 47 TERMORIO      1 24  0 0 F                               327.82
 47 TERMORIO      2 24  0 0 F                               327.82
 47 TERMORIO      3 24  0 0 F                               327.82
 47 TERMORIO      4 24  0 0 F                               327.82
 47 TERMORIO      5 24  0 0 F                               327.82
 47 TERMORIO      6 24  0 0 F                               327.82
 47 TERMORIO      7 24  0 0 F                               327.82
 47 TERMORIO      8 24  0 0 F                               327.82
 47 TERMORIO      9 24  0 0 F                               327.82
 47 TERMORIO     10 24  0 0 F                               327.82
 47 TERMORIO     11 24  0 0 F                               327.82
 47 TERMORIO     12 24  0 0 F                               327.82
 47 TERMORIO     13 24  0 0 F                               327.82
 47 TERMORIO     14 24  0 0 F                               327.82
 47 TERMORIO     15 24  0 0 F                               327.82
 47 TERMORIO     16 24  0 0 F                               327.82
