& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0                 
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
204  JARAQUI        7    1       39.360   5647  0  0  2         63.
205  MANAUARA       1    1       18.350    443  0  0  2         64.
205  MANAUARA       2    1       18.350    442  1  0  2         64.
205  MANAUARA       3    1       10.000    443  0  0  2         64.
205  MANAUARA       4    1       17.300    442  1  0  2         64.
207  PONTA NEGRA    1    1       16.000   4130  0  0  2         64.
207  PONTA NEGRA    2    1       16.000   4130  0  0  2         64.
207  PONTA NEGRA    3    1       16.000   4130  0  0  2         64.
207  PONTA NEGRA    4    1       16.000   4130  0  0  2         64.
209  TAMBAQUI       5    0        0.000    266  0  0  0         63.
209  TAMBAQUI       6    1       26.920    272  0  0  2         63.
209  TAMBAQUI       7    1       36.080    273  1  0  2         63.
211  BAIXADA FLU    1    0        0.000   6548  1  0  0          0.
211  BAIXADA FLU    2    0        0.000  11832  0  0  0          0.
211  BAIXADA FLU    3    0        0.000   3166  1  0  0          0.
212  MARANHAO III   1    0        0.000   1895  0  0  0          0.
221  SYKUE I        1    0        0.000  10366  1  0  0          0.
224  P. SERGIPE I   1    0        0.000   1656  0  0  0          0.
224  P. SERGIPE I   2    0        0.000   1731  1  0  0          0.
224  P. SERGIPE I   3    0        0.000  16776  0  0  0          0.
224  P. SERGIPE I   4    0        0.000  15326  1  0  0          0.
224  P. SERGIPE I   5    0        0.000  16776  0  0  0          0.
224  P. SERGIPE I   6    0        0.000  15552  1  0  0          0.
224  P. SERGIPE I   7    0        0.000  15516  0  0  0          0.
229  ONCA PINTADA   1    1       22.400    360  0  0  2         22.
230  PREDILECTA     1    0        0.000     92  0  0  0          0.
334  W ARJONA       1    0        0.000   4288  1  0  0          0.
334  W ARJONA       2    0        0.000   4288  1  0  0          0.
334  W ARJONA       3    0        0.000   5352  0  0  0          0.
334  W ARJONA       4    0        0.000   4288  1  0  0          0.
334  W ARJONA       5    0        0.000   4216  1  0  0          0.
383  ATLANTICO      1    0        0.000  14495  0  0  0        350.
383  ATLANTICO      2    0        0.000  14568  0  0  0        350.
383  ATLANTICO      3    0        0.000   4896  0  0  0        350.
383  ATLANTICO      4    0        0.000   6217  1  0  0        350.
383  ATLANTICO      5    0        0.000    667  0  0  0        350.
383  ATLANTICO      6    0        0.000   1200  0  0  0        350.
383  ATLANTICO      7    1      350.000    667  0  0  0        350.
434  W ARJONA 2     1    0        0.000   4288  1  0  0          0.
434  W ARJONA 2     2    0        0.000   4288  1  0  0          0.
434  W ARJONA 2     3    0        0.000   5352  0  0  0          0.
434  W ARJONA 2     4    0        0.000   4288  1  0  0          0.
434  W ARJONA 2     5    0        0.000   4216  1  0  0          0.
137  GNA            1    0        0.000   3408  0  0  0          0.
FIM
&
&
& LIMITES E CONDICOES OPERACIONAIS DAS UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
&
OPER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
&us    nome      un di hi m df hf m Gmin     Gmax       Custo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
&XX XXXXXXXXXXXX XX XX XX X XX XX X XXXXXXXXXXxxxxxxxxxxXXXXXXXXXX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
  1 ANGRA 1       1 12  0 0 F                                31.17
 13 ANGRA 2       1 12  0 0 F                                20.12
211 BAIXADA FL    1 12  0 0 F                               419.71
211 BAIXADA FL    2 12  0 0 F                               419.71
211 BAIXADA FL    3 12  0 0 F                               419.71
 97 CUBATAO       1 12  0 0 F                               362.21
 97 CUBATAO       2 12  0 0 F                               362.21
 97 CUBATAO       3 12  0 0 F                               362.21
 12 CUIABA CC     1 12  0 0 F                              1700.00
 12 CUIABA CC     2 12  0 0 F                              1700.00
 12 CUIABA CC     3 12  0 0 F                              1700.00
153 DAIA          1 12  0 0 F                              1826.06
153 DAIA          2 12  0 0 F                              1826.06
153 DAIA          3 12  0 0 F                              1826.06
137 UTE GNA I     1 12  0 0 F                               831.99
155 GOIANIA 2     1 12  0 0 F                              1925.67
155 GOIANIA 2     2 12  0 0 F                              1925.67
